player,team,position,spread,over_under,stat,etr_proj,etr_delta,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-20.22,52.5,59.5,-14.5,-21.5,2023,1,REG,HOU,17,22,169,0,1,4,84,8,-4.415663,0,1.6568627,0.09615595,6,38,0,3,1.4454559,0,0,0,0,0,0,0,,,,,,6.56,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-4.22,52.5,59.5,1.5,-5.5,2023,2,REG,CIN,24,33,237,2,0,0,78,12,12.392854,0,0.79,0.17210026,12,54,0,3,-1.2977396,0,0,0,0,0,0,0,,,,,,22.88,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,42.78,52.5,59.5,48.5,41.5,2023,3,REG,IND,22,31,202,0,0,4,92,7,-7.251347,0,1.0150753,0.07012126,14,101,2,8,7.7871084,0,0,0,0,0,0,0,,,,,,28.18,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-31.22,52.5,59.5,-25.5,-32.5,2023,4,REG,CLE,15,19,186,2,0,3,85,8,6.872493,0,1.55,0.20100193,9,27,2,3,-2.3546202,0,0,0,0,0,0,0,,,,,,28.14,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-13.22,52.5,59.5,-7.5,-14.5,2023,5,REG,PIT,22,38,236,0,1,4,68,11,-13.225237,0,0.5592417,0.00743018,6,45,0,1,0.618271,0,0,0,0,0,0,0,,,,,,9.94,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,3.78,52.5,59.5,9.5,2.5,2023,6,REG,TEN,21,30,223,1,1,1,123,9,5.846638,0,0.98237884,0.13855729,13,62,0,5,0.35780594,0,0,0,0,0,0,0,,,,,,17.12,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-22.22,52.5,59.5,-16.5,-23.5,2023,7,REG,DET,21,27,357,3,0,0,195,15,25.262836,0,1.6153846,0.30586916,9,36,1,3,-1.2632439,0,0,0,0,0,0,0,,,,,,33.88,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-41.22,52.5,59.5,-35.5,-42.5,2023,8,REG,ARI,18,27,157,1,0,4,85,8,-4.98437,0,0.98125,0.029383933,5,17,0,1,-1.9565253,0,0,0,0,0,0,0,,,,,,11.98,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,1.78,52.5,59.5,7.5,0.5,2023,9,REG,SEA,21,26,187,0,0,1,69,8,-3.1819174,0,0.7991453,0.14550714,10,60,0,5,3.3439221,0,0,0,0,0,0,0,,,,,,11.48,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-17.22,52.5,59.5,-11.5,-18.5,2023,10,REG,CLE,13,23,223,1,2,3,116,9,-5.893444,0,0.9291667,0.039433826,8,41,0,1,-1.1692746,0,0,0,0,0,0,0,,,,,,13.02,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-4.22,52.5,59.5,1.5,-5.5,2023,11,REG,CIN,16,26,264,2,0,3,150,9,8.243132,0,0.86557376,0.1830657,9,54,0,2,0.7070148,0,0,0,0,0,0,0,,,,,,23.96,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-19.22,52.5,59.5,-13.5,-20.5,2023,12,REG,LAC,18,32,177,1,0,2,120,9,-3.5584433,0,1.0411764,-0.046113163,11,39,0,1,-3.243971,0,0,0,0,0,0,0,,,,,,14.98,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,11.78,52.5,59.5,17.5,10.5,2023,14,REG,LA,24,43,316,3,1,2,107,17,11.559826,1,0.5787546,0.134411,11,70,0,4,1.3243471,0,0,0,0,0,0,0,,,,,,31.64,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,38.78,52.5,59.5,44.5,37.5,2023,15,REG,JAX,14,24,171,1,1,3,72,9,-3.5650446,0,0.88601035,0.0912026,12,97,0,5,5.405177,0,0,0,0,0,0,0,,,,,,18.54,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-13.22,52.5,59.5,-7.5,-14.5,2023,16,REG,SF,23,35,252,2,0,2,148,14,4.920349,0,1.4736842,0.10212468,7,45,0,2,1.3326515,0,0,0,0,0,0,0,,,,,,22.58,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-23.22,52.5,59.5,-17.5,-24.5,2023,17,REG,MIA,18,21,321,5,0,1,157,14,28.995928,0,1.3956522,0.47604644,6,35,0,1,-0.8766907,0,0,0,0,0,0,0,,,,,,36.34,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,41.78,52.5,59.5,47.5,40.5,2023,20,POST,HOU,16,22,152,2,0,3,38,10,3.8987596,0,0.91566265,0.25801396,11,100,2,7,11.62181,0,0,0,0,0,0,0,,,,,,36.08,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-4.22,52.5,59.5,1.5,-5.5,2023,21,POST,KC,20,37,272,1,1,4,133,11,-5.0304446,0,0.7906977,0.005012921,8,54,0,2,3.651432,1,1,13,0,-1,14,1,1.1597035,0,0.029411765,-0.002994012,0.042021837,17.58,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,63.78,52.5,59.5,69.5,62.5,2024,1,REG,KC,26,41,273,1,0,1,166,11,-2.4911597,0,1.0224719,0.028632868,16,122,0,7,5.008222,0,0,0,0,0,0,0,,,,,,25.12,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-13.22,52.5,59.5,-7.5,-14.5,2024,2,REG,LV,21,34,247,1,1,2,99,14,0.9536016,0,0.8636364,0.046322435,5,45,0,0,-0.54183626,0,0,0,0,0,0,0,,,,,,16.38,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,28.78,52.5,59.5,34.5,27.5,2024,3,REG,DAL,12,15,182,1,0,0,151,8,10.670858,0,3.8723404,0.2728274,14,87,1,6,6.8294754,0,0,0,0,0,0,0,,,,,,25.98,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-4.22,52.5,59.5,1.5,-5.5,2024,4,REG,BUF,13,18,156,2,0,1,92,9,9.182409,0,1.3565217,0.23637255,6,54,1,2,0.07575719,0,0,0,0,0,0,0,,,,,,23.64,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-3.22,52.5,59.5,2.5,-4.5,2024,5,REG,CIN,26,42,348,4,0,1,166,18,21.248209,0,0.91099477,0.15062843,12,55,0,1,-6.307046,0,0,0,0,0,0,0,,,,,,33.42,Ravens
Lamar Jackson,BAL,QB,-9.5,42,rushing_yards,58.22,-18.22,52.5,59.5,-12.5,-19.5,2024,6,REG,WAS,20,26,323,1,1,2,149,16,11.001632,0,1.2568094,0.2981372,11,40,0,3,-3.4764273,0,0,0,0,0,0,0,,,,,,18.92,Ravens
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-97.27,259.5,260.5,-86.5,-87.5,2023,1,REG,MIN,21,34,173,2,0,1,83,9,0.9109713,0,0.68650794,0.041752663,8,11,0,2,-2.127427,0,0,0,0,0,0,0,,,,,,16.02,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,46.73,259.5,260.5,57.5,56.5,2023,2,REG,CHI,26,34,317,1,0,0,145,10,13.258485,0,1.2579365,0.25309035,6,17,0,0,-2.5495799,0,0,0,0,0,0,0,,,,,,18.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-124.27,259.5,260.5,-113.5,-114.5,2023,3,REG,PHI,15,25,146,1,1,2,56,10,0.56108224,1,0.5530303,0.037886657,1,2,0,0,-1.2121255,0,0,0,0,0,0,0,,,,,,10.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-24.27,259.5,260.5,-13.5,-14.5,2023,4,REG,NO,25,32,246,3,1,1,132,13,8.848396,0,1.4385965,0.2455581,8,31,0,2,1.8071349,0,0,0,0,0,0,0,,,,,,22.94,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-64.27,259.5,260.5,-53.5,-54.5,2023,6,REG,DET,19,37,206,0,1,1,62,12,-8.300112,0,0.4650113,-0.0307707,2,6,0,0,-1.326043,0,0,0,0,0,0,0,,,,,,6.84,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,4.73,259.5,260.5,15.5,14.5,2023,7,REG,ATL,27,42,275,1,1,3,154,13,0.57518584,0,0.8647799,0.0977178,3,32,0,2,2.881265,0,0,0,0,0,0,0,,,,,,16.2,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-33.27,259.5,260.5,-22.5,-23.5,2023,8,REG,BUF,25,42,237,2,0,3,133,10,-1.0801538,1,0.7745098,0.076233305,3,19,0,1,-0.6493382,0,0,0,0,0,0,0,,,,,,21.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-5.27,259.5,260.5,5.5,4.5,2023,9,REG,HOU,21,30,265,2,0,2,114,10,10.579215,0,1.0037879,0.17739995,4,4,0,1,0.20984212,0,0,0,0,0,0,0,,,,,,19,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,7.73,259.5,260.5,18.5,17.5,2023,10,REG,TEN,18,29,278,2,1,3,118,12,7.865438,0,0.7965616,0.15881158,3,12,0,2,1.7305757,0,0,0,0,0,0,0,,,,,,18.32,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-24.27,259.5,260.5,-13.5,-14.5,2023,11,REG,SF,29,45,246,1,1,4,125,14,-9.188732,0,0.6044226,0.04025212,3,5,0,1,0.24417093,0,0,0,0,0,0,0,,,,,,10.34,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-71.27,259.5,260.5,-60.5,-61.5,2023,12,REG,IND,20,30,199,2,1,6,89,9,-7.509872,0,0.98029554,0.02385215,3,14,0,1,0.70855016,0,0,0,0,0,0,0,,,,,,13.36,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-68.27,259.5,260.5,-57.5,-58.5,2023,13,REG,CAR,14,29,202,1,1,1,106,7,-3.7011342,0,0.6433121,-0.037773345,2,-2,0,0,-4.055674,0,0,0,0,0,0,0,,,,,,9.88,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-126.27,259.5,260.5,-115.5,-116.5,2023,14,REG,ATL,14,29,144,2,0,1,101,8,2.4492407,0,0.50883394,-0.024500366,3,3,1,1,-0.7624389,0,0,0,0,0,0,0,,,,,,20.06,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,110.73,259.5,260.5,121.5,120.5,2023,15,REG,GB,22,28,381,4,0,5,182,18,23.4666,0,1.5059289,0.36671287,2,-2,0,0,-3.8080745,0,0,0,0,0,0,0,,,,,,29.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,12.73,259.5,260.5,23.5,22.5,2023,16,REG,JAX,26,35,283,2,0,2,95,17,12.94309,0,1.2358079,0.23493665,5,5,0,1,-3.12041,0,0,0,0,0,0,0,,,,,,19.82,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,38.73,259.5,260.5,49.5,48.5,2023,17,REG,NO,22,33,309,2,2,2,147,10,6.9797373,0,1.0804195,0.15009302,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,16.26,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-133.27,259.5,260.5,-122.5,-123.5,2023,18,REG,CAR,20,32,137,0,0,3,85,6,-7.99126,0,0.548,0.004702174,5,7,0,2,-2.4540749,0,0,0,0,0,0,0,,,,,,6.18,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,66.73,259.5,260.5,77.5,76.5,2023,19,POST,PHI,22,36,337,3,0,4,203,13,11.523506,0,1.0498443,0.13841012,2,16,0,1,1.8096348,0,0,0,0,0,0,0,,,,,,27.08,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,78.73,259.5,260.5,89.5,88.5,2023,20,POST,DET,26,41,349,3,2,4,142,18,4.810917,0,1.0640244,0.055974115,2,15,0,1,0.16280605,0,0,0,0,0,0,0,,,,,,23.46,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,18.73,259.5,260.5,29.5,28.5,2024,1,REG,WAS,24,30,289,4,0,1,187,15,20.591764,0,2.0642858,0.34034023,3,21,0,1,0.5167966,0,0,0,0,0,0,0,,,,,,29.66,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-85.27,259.5,260.5,-74.5,-75.5,2024,2,REG,DET,12,19,185,1,1,5,90,9,-3.4361799,0,1.2171053,0.04883551,5,34,1,3,4.1295075,0,0,0,0,0,0,0,,,,,,18.8,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-107.27,259.5,260.5,-96.5,-97.5,2024,3,REG,DEN,25,33,163,1,1,7,109,11,-18.282072,0,1.3471074,0.055768564,0,0,0,0,,0,0,0,0,0,0,0,,,,,,8.52,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,76.73,259.5,260.5,87.5,86.5,2024,4,REG,PHI,30,47,347,2,0,2,195,18,9.353126,0,1.1490066,0.12831709,4,10,1,2,-0.95644194,0,0,0,0,0,0,0,,,,,,28.88,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,-90.27,259.5,260.5,-79.5,-80.5,2024,5,REG,ATL,19,24,180,3,0,1,112,12,9.387638,0,1.4876033,0.19890992,6,42,0,2,1.6289885,0,0,0,0,0,0,0,,,,,,23.4,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,passing_yards,270.27,54.73,259.5,260.5,65.5,64.5,2024,6,REG,NO,24,36,325,4,3,1,254,15,4.156285,0,1.4908257,0.061015803,3,29,0,1,1.9146088,0,0,0,0,0,0,0,,,,,,25.9,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-2.67,36,36,-2,-2,2023,1,REG,MIN,21,34,173,2,0,1,83,9,0.9109713,0,0.68650794,0.041752663,8,11,0,2,-2.127427,0,0,0,0,0,0,0,,,,,,16.02,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-2.67,36,36,-2,-2,2023,2,REG,CHI,26,34,317,1,0,0,145,10,13.258485,0,1.2579365,0.25309035,6,17,0,0,-2.5495799,0,0,0,0,0,0,0,,,,,,18.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-11.67,36,36,-11,-11,2023,3,REG,PHI,15,25,146,1,1,2,56,10,0.56108224,1,0.5530303,0.037886657,1,2,0,0,-1.2121255,0,0,0,0,0,0,0,,,,,,10.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-4.67,36,36,-4,-4,2023,4,REG,NO,25,32,246,3,1,1,132,13,8.848396,0,1.4385965,0.2455581,8,31,0,2,1.8071349,0,0,0,0,0,0,0,,,,,,22.94,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,0.33,36,36,1,1,2023,6,REG,DET,19,37,206,0,1,1,62,12,-8.300112,0,0.4650113,-0.0307707,2,6,0,0,-1.326043,0,0,0,0,0,0,0,,,,,,6.84,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,5.33,36,36,6,6,2023,7,REG,ATL,27,42,275,1,1,3,154,13,0.57518584,0,0.8647799,0.0977178,3,32,0,2,2.881265,0,0,0,0,0,0,0,,,,,,16.2,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,5.33,36,36,6,6,2023,8,REG,BUF,25,42,237,2,0,3,133,10,-1.0801538,1,0.7745098,0.076233305,3,19,0,1,-0.6493382,0,0,0,0,0,0,0,,,,,,21.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-6.67,36,36,-6,-6,2023,9,REG,HOU,21,30,265,2,0,2,114,10,10.579215,0,1.0037879,0.17739995,4,4,0,1,0.20984212,0,0,0,0,0,0,0,,,,,,19,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-7.67,36,36,-7,-7,2023,10,REG,TEN,18,29,278,2,1,3,118,12,7.865438,0,0.7965616,0.15881158,3,12,0,2,1.7305757,0,0,0,0,0,0,0,,,,,,18.32,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,8.33,36,36,9,9,2023,11,REG,SF,29,45,246,1,1,4,125,14,-9.188732,0,0.6044226,0.04025212,3,5,0,1,0.24417093,0,0,0,0,0,0,0,,,,,,10.34,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-6.67,36,36,-6,-6,2023,12,REG,IND,20,30,199,2,1,6,89,9,-7.509872,0,0.98029554,0.02385215,3,14,0,1,0.70855016,0,0,0,0,0,0,0,,,,,,13.36,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-7.67,36,36,-7,-7,2023,13,REG,CAR,14,29,202,1,1,1,106,7,-3.7011342,0,0.6433121,-0.037773345,2,-2,0,0,-4.055674,0,0,0,0,0,0,0,,,,,,9.88,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-7.67,36,36,-7,-7,2023,14,REG,ATL,14,29,144,2,0,1,101,8,2.4492407,0,0.50883394,-0.024500366,3,3,1,1,-0.7624389,0,0,0,0,0,0,0,,,,,,20.06,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-8.67,36,36,-8,-8,2023,15,REG,GB,22,28,381,4,0,5,182,18,23.4666,0,1.5059289,0.36671287,2,-2,0,0,-3.8080745,0,0,0,0,0,0,0,,,,,,29.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-1.67,36,36,-1,-1,2023,16,REG,JAX,26,35,283,2,0,2,95,17,12.94309,0,1.2358079,0.23493665,5,5,0,1,-3.12041,0,0,0,0,0,0,0,,,,,,19.82,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-3.67,36,36,-3,-3,2023,17,REG,NO,22,33,309,2,2,2,147,10,6.9797373,0,1.0804195,0.15009302,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,16.26,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-4.67,36,36,-4,-4,2023,18,REG,CAR,20,32,137,0,0,3,85,6,-7.99126,0,0.548,0.004702174,5,7,0,2,-2.4540749,0,0,0,0,0,0,0,,,,,,6.18,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-0.67,36,36,0,0,2023,19,POST,PHI,22,36,337,3,0,4,203,13,11.523506,0,1.0498443,0.13841012,2,16,0,1,1.8096348,0,0,0,0,0,0,0,,,,,,27.08,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,4.33,36,36,5,5,2023,20,POST,DET,26,41,349,3,2,4,142,18,4.810917,0,1.0640244,0.055974115,2,15,0,1,0.16280605,0,0,0,0,0,0,0,,,,,,23.46,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-6.67,36,36,-6,-6,2024,1,REG,WAS,24,30,289,4,0,1,187,15,20.591764,0,2.0642858,0.34034023,3,21,0,1,0.5167966,0,0,0,0,0,0,0,,,,,,29.66,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-17.67,36,36,-17,-17,2024,2,REG,DET,12,19,185,1,1,5,90,9,-3.4361799,0,1.2171053,0.04883551,5,34,1,3,4.1295075,0,0,0,0,0,0,0,,,,,,18.8,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-3.67,36,36,-3,-3,2024,3,REG,DEN,25,33,163,1,1,7,109,11,-18.282072,0,1.3471074,0.055768564,0,0,0,0,,0,0,0,0,0,0,0,,,,,,8.52,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,10.33,36,36,11,11,2024,4,REG,PHI,30,47,347,2,0,2,195,18,9.353126,0,1.1490066,0.12831709,4,10,1,2,-0.95644194,0,0,0,0,0,0,0,,,,,,28.88,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-12.67,36,36,-12,-12,2024,5,REG,ATL,19,24,180,3,0,1,112,12,9.387638,0,1.4876033,0.19890992,6,42,0,2,1.6289885,0,0,0,0,0,0,0,,,,,,23.4,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,attempts,36.67,-0.67,36,36,0,0,2024,6,REG,NO,24,36,325,4,3,1,254,15,4.156285,0,1.4908257,0.061015803,3,29,0,1,1.9146088,0,0,0,0,0,0,0,,,,,,25.9,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-5.5,12.5,18.5,-1.5,-7.5,2023,1,REG,MIN,21,34,173,2,0,1,83,9,0.9109713,0,0.68650794,0.041752663,8,11,0,2,-2.127427,0,0,0,0,0,0,0,,,,,,16.02,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,0.5,12.5,18.5,4.5,-1.5,2023,2,REG,CHI,26,34,317,1,0,0,145,10,13.258485,0,1.2579365,0.25309035,6,17,0,0,-2.5495799,0,0,0,0,0,0,0,,,,,,18.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-14.5,12.5,18.5,-10.5,-16.5,2023,3,REG,PHI,15,25,146,1,1,2,56,10,0.56108224,1,0.5530303,0.037886657,1,2,0,0,-1.2121255,0,0,0,0,0,0,0,,,,,,10.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,14.5,12.5,18.5,18.5,12.5,2023,4,REG,NO,25,32,246,3,1,1,132,13,8.848396,0,1.4385965,0.2455581,8,31,0,2,1.8071349,0,0,0,0,0,0,0,,,,,,22.94,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-10.5,12.5,18.5,-6.5,-12.5,2023,6,REG,DET,19,37,206,0,1,1,62,12,-8.300112,0,0.4650113,-0.0307707,2,6,0,0,-1.326043,0,0,0,0,0,0,0,,,,,,6.84,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,15.5,12.5,18.5,19.5,13.5,2023,7,REG,ATL,27,42,275,1,1,3,154,13,0.57518584,0,0.8647799,0.0977178,3,32,0,2,2.881265,0,0,0,0,0,0,0,,,,,,16.2,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,2.5,12.5,18.5,6.5,0.5,2023,8,REG,BUF,25,42,237,2,0,3,133,10,-1.0801538,1,0.7745098,0.076233305,3,19,0,1,-0.6493382,0,0,0,0,0,0,0,,,,,,21.38,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-12.5,12.5,18.5,-8.5,-14.5,2023,9,REG,HOU,21,30,265,2,0,2,114,10,10.579215,0,1.0037879,0.17739995,4,4,0,1,0.20984212,0,0,0,0,0,0,0,,,,,,19,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-4.5,12.5,18.5,-0.5,-6.5,2023,10,REG,TEN,18,29,278,2,1,3,118,12,7.865438,0,0.7965616,0.15881158,3,12,0,2,1.7305757,0,0,0,0,0,0,0,,,,,,18.32,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-11.5,12.5,18.5,-7.5,-13.5,2023,11,REG,SF,29,45,246,1,1,4,125,14,-9.188732,0,0.6044226,0.04025212,3,5,0,1,0.24417093,0,0,0,0,0,0,0,,,,,,10.34,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-2.5,12.5,18.5,1.5,-4.5,2023,12,REG,IND,20,30,199,2,1,6,89,9,-7.509872,0,0.98029554,0.02385215,3,14,0,1,0.70855016,0,0,0,0,0,0,0,,,,,,13.36,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-18.5,12.5,18.5,-14.5,-20.5,2023,13,REG,CAR,14,29,202,1,1,1,106,7,-3.7011342,0,0.6433121,-0.037773345,2,-2,0,0,-4.055674,0,0,0,0,0,0,0,,,,,,9.88,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-13.5,12.5,18.5,-9.5,-15.5,2023,14,REG,ATL,14,29,144,2,0,1,101,8,2.4492407,0,0.50883394,-0.024500366,3,3,1,1,-0.7624389,0,0,0,0,0,0,0,,,,,,20.06,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-18.5,12.5,18.5,-14.5,-20.5,2023,15,REG,GB,22,28,381,4,0,5,182,18,23.4666,0,1.5059289,0.36671287,2,-2,0,0,-3.8080745,0,0,0,0,0,0,0,,,,,,29.04,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-11.5,12.5,18.5,-7.5,-13.5,2023,16,REG,JAX,26,35,283,2,0,2,95,17,12.94309,0,1.2358079,0.23493665,5,5,0,1,-3.12041,0,0,0,0,0,0,0,,,,,,19.82,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-17.5,12.5,18.5,-13.5,-19.5,2023,17,REG,NO,22,33,309,2,2,2,147,10,6.9797373,0,1.0804195,0.15009302,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,16.26,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-9.5,12.5,18.5,-5.5,-11.5,2023,18,REG,CAR,20,32,137,0,0,3,85,6,-7.99126,0,0.548,0.004702174,5,7,0,2,-2.4540749,0,0,0,0,0,0,0,,,,,,6.18,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-0.5,12.5,18.5,3.5,-2.5,2023,19,POST,PHI,22,36,337,3,0,4,203,13,11.523506,0,1.0498443,0.13841012,2,16,0,1,1.8096348,0,0,0,0,0,0,0,,,,,,27.08,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-1.5,12.5,18.5,2.5,-3.5,2023,20,POST,DET,26,41,349,3,2,4,142,18,4.810917,0,1.0640244,0.055974115,2,15,0,1,0.16280605,0,0,0,0,0,0,0,,,,,,23.46,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,4.5,12.5,18.5,8.5,2.5,2024,1,REG,WAS,24,30,289,4,0,1,187,15,20.591764,0,2.0642858,0.34034023,3,21,0,1,0.5167966,0,0,0,0,0,0,0,,,,,,29.66,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,17.5,12.5,18.5,21.5,15.5,2024,2,REG,DET,12,19,185,1,1,5,90,9,-3.4361799,0,1.2171053,0.04883551,5,34,1,3,4.1295075,0,0,0,0,0,0,0,,,,,,18.8,Buccaneers
Baker Mayfield,TB,QB,-2.5,48,rushing_yards,16.5,-16.5,12.5,18.5,-12.5,-18.5,2024,3,REG,DEN,25,33,163,1,1,7,109,11,-18.282072,0,1.3471074,0.055768564,0,0,0,0,,0,0,0,0,0,0,0,,,,,,8.52,Buccaneers
